chaine,nom film,date de diffusion,2023,nationalité2,rang de diffusion,téléspectateurs (millions),part d'audience (%)
M6,Indiana Jones et la dernière croisade,2008-05-12 00:00:00,2008,US,7,"10,3","24,4"
M6,Les Aventuriers de l'arche perdue,2008-04-28 00:00:00,2008,US,11,"10,1","23,9"
M6,Indiana Jones et le temple maudit,2008-05-05 00:00:00,2008,US,10,"8,6",20
M6,Les 4 Fantastiques,2008-10-27 00:00:00,2008,US,1,"8,4","17,4"
M6,Jurassic park,2008-02-18 00:00:00,2008,US,5,"7,8","17,4"
France 2,Un crime au Paradis,2008-02-11 00:00:00,2007,FR,3,"13,6",28
France 2,Le Jour d'après,2008-10-21 00:00:00,2007,US,1,"11,2","25,7"
France 2,Mon petit doigt m'a dit…,2008-11-18 00:00:00,2007,FR,1,"11,2","25,7"
France 2,Chouchou,2008-04-01 00:00:00,2007,FR,2,"10,7","23,5"
France 2,Ocean's Eleven,2008-03-11 00:00:00,2007,US,2,"10,2","22,6"
France 3,Mariage mixte,2008-12-11 00:00:00,2007,FR,1,"9,9","22,6"
France 3,Casque bleu,2008-04-10 00:00:00,2007,FR,5,"9,4","21,5"
France 3,Pale Rider,2008-03-20 00:00:00,2007,US,8,9,"20,5"
France 3,Le Clan des Siciliens,2008-05-01 00:00:00,2007,FR,16,"8,8","20,7"
France 3,Le Fabuleux Destin d'Amélie Poulain,2008-04-03 00:00:00,2007,FR / DE,3,"8,8","21,4"
Arte,Mississipi Burning,2008-06-17 00:00:00,2007,US,3,"3,8","9,1"
Arte,Les Aventuriers,2008-03-04 00:00:00,2007,FR / IT,12,"3,7","8,1"
Arte,Je suis un aventurier,2008-02-04 00:00:00,2007,US,4,"3,5","7,4"
Arte,Fist of Legend,2008-08-30 00:00:00,2007,CN,1,"3,4","8,4"
Arte,Casino,2008-03-25 00:00:00,2007,US,3,"3,4","8,5"
TF1,Tais-toi,2008-01-28 00:00:00,2007,FR / IT,1,"18,7","39,4"
TF1,La Recrue,2008-01-21 00:00:00,2007,US,1,"17,3","38,4"
TF1,Seul au monde,2008-02-25 00:00:00,2007,US,2,"17,2","40,5"
TF1,Le Dîner de cons,2008-01-09 00:00:00,2007,FR,4,"17,1","36,7"
TF1,On a retrouvé la 7e compagnie,2008-07-31 00:00:00,2007,FR,11,"16,9","45,3"
M6,Sister Act,2008-06-17 00:00:00,2007,US,5,11,"26,1"
M6,Men in Black II,2008-09-10 00:00:00,2007,US,2,9,"21,2"
M6,Men in Black ,2008-09-03 00:00:00,2007,US,3,"8,1","18,1"
M6,Garfield le film,2008-12-27 00:00:00,2007,US,1,"7,9","18,2"
M6,Le Cerveau,2008-04-22 00:00:00,2007,FR / IT,13,"7,8","18,1"
France 2,Les Choristes,2007-04-25 00:00:00,2006,France / Suisse,1,"20,5","42,7"
France 2,Harry Potter et la chambre des secrets,2007-01-01 00:00:00,2006,Etats-Unis,1,"13,6","31,6"
France 2,Après vous,2007-05-09 00:00:00,2006,France,1,12,"27,3"
France 2,Insomnia,2007-01-15 00:00:00,2006,Etats-Unis,1,"11,9","25,3"
France 2,Mariages !,2007-11-06 00:00:00,2006,France,1,"11,6","25,7"
France 3,Le Vieux Fusil,2007-11-26 00:00:00,2006,France / Allemagne,12,"12,1","24,8"
France 3,Malabar Princess,2007-11-30 00:00:00,2006,France,1,"10,2","21,8"
France 3,La Fleur du mal,2007-02-02 00:00:00,2006,France,1,"9,8","21,8"
France 3,Créance de sang,2007-02-09 00:00:00,2006,Etats-Unis,1,"9,6","21,6"
France 3,Le Triporteur,2007-02-16 00:00:00,2006,France,6,"8,7","18,8"
Arte,Croc Blanc,2007-11-05 00:00:00,2006,Etats-Unis,4,"4,2","8,8"
Arte,Espion lève-toi,2007-01-12 00:00:00,2006,France,10,"3,9","8,6"
Arte,Sous le sable,2007-11-13 00:00:00,2006,France,2,"3,9","8,6"
Arte,Luke la main froide,2007-11-12 00:00:00,2006,Etats-Unis,5,"3,7","8,1"
Arte,La Charge héroïque,2007-10-16 00:00:00,2006,Etats-Unis,10,"3,6","7,9"
TF1,Les Bronzés font du ski,2007-01-31 00:00:00,2006,France,11,"22,1","43,2"
TF1,Les Bronzés,2007-03-14 00:00:00,2006,France,12,22,"47,6"
TF1,Pirates des Caraïbes : la malédiction du Black Pearl,2007-10-24 00:00:00,2006,Etats-Unis,1,"20,3","45,8"
TF1,L'Enquête corse,2007-11-07 00:00:00,2006,France,1,"19,5","43,1"
TF1,Astérix et Obélix : mission Cléopâtre,2007-11-14 00:00:00,2006,France,2,19,"40,3"
M6,Retour vers le futur 2,2007-04-24 00:00:00,2006,Etats-Unis,5,"9,6","21,9"
M6,La Vérité si je mens 2,2007-10-31 00:00:00,2006,France,2,"9,2","22,7"
M6,X-Men 2,2007-05-22 00:00:00,2006,Etats-Unis,1,"9,2","21,4"
M6,Les Evadés,2007-11-13 00:00:00,2006,Etats-Unis,5,9,"22,4"
M6,Retour vers le futur 3,2007-05-01 00:00:00,2006,Etats-Unis,5,9,"21,5"
France 2,Ocean's Eleven,2013-02-20 00:00:00,2005,Etats-Unis,1,16,"32,5"
France 2,Chouchou,2013-04-19 00:00:00,2005,France,1,"15,3","35,2"
France 2,Effroyables jardins,2013-03-29 00:00:00,2005,France,1,"15,2","33,3"
France 2,L'Ombre d'un soupçon,2013-02-13 00:00:00,2005,Etats-Unis,2,"13,8","29,9"
France 2,Un crime au paradis,2013-01-30 00:00:00,2005,France,2,"13,3","27,1"
France 3,Pale Rider,2013-04-14 00:00:00,2005,Etats-Unis,7,"11,7","26,6"
France 3,La Horse,2013-06-09 00:00:00,2005,France/Italie/Allemagne,11,"10,6","26,7"
France 3,"Josey Wales, hors-la-loi",2013-06-02 00:00:00,2005,Etats-Unis,6,"9,7","25,9"
France 3,L'Arme fatale 3,2013-11-10 00:00:00,2005,Etats-Unis,6,"9,6",21
France 3,En toute complicité,2013-08-25 00:00:00,2005,Etats-Unis,1,"9,1","23,9"
Arte,Adieu Poulet,2013-11-17 00:00:00,2005,France,12,"4,9","10,8"
Arte,Charade,2013-12-08 00:00:00,2005,Etats-Unis,7,"4,1",9
Arte,Le Signe de Zorro,2013-01-23 00:00:00,2005,Etats-Unis,5,"4,1","8,8"
Arte,Pendez-les haut et court,2013-03-03 00:00:00,2005,Etats-Unis,8,"3,8","8,1"
Arte,Ascenseur pour l'échafaud,2013-11-03 00:00:00,2005,France,8,"3,6",8
TF1,Le Dîner de cons,2013-01-30 00:00:00,2005,France,3,"20,9","41,9"
TF1,Spider-Man,2013-10-23 00:00:00,2005,Etats-Unis,1,"20,1","40,7"
TF1,Hors d'atteinte,2013-01-02 00:00:00,2005,Etats-Unis,2,"18,9","41,6"
TF1,Le Journal de Bridget Jones,2013-03-13 00:00:00,2005,Royaume-Uni,1,"18,2","38,6"
TF1,Les Rivières pourpres,2013-03-06 00:00:00,2005,France,2,"17,7","38,5"
M6,Star Wars Episode 1: la menace fantôme,2013-05-09 00:00:00,2005,Etats-Unis,1,"12,4","29,4"
M6,Star Wars Episode 2: l'attaque des clones,2013-05-16 00:00:00,2005,Etats-Unis,1,"12,3","29,3"
M6,La Guerre des étoiles,2013-05-23 00:00:00,2005,Etats-Unis,4,"11,9","26,6"
M6,Le Retour du Jedi,2013-06-06 00:00:00,2005,Etats-Unis,6,"11,5","27,3"
M6,L'Empire contre-attaque,2013-05-30 00:00:00,2005,Etats-Unis,8,"11,3","25,7"
France 2,Une hirondelle a fait le printemps,2005-09-14 00:00:00,2004,France,1,"17,3","40,1"
France 2,Harry Potter à l'école des sorciers,2005-12-26 00:00:00,2004,Etats-Unis,1,"15,9","38,2"
France 2,Le Boulet,2005-11-16 00:00:00,2004,France,1,14,"30,1"
France 2,Le bonheur est dans le pré,2005-12-12 00:00:00,2004,France,4,13,"27,7"
France 2,Haute Voltige,2005-11-30 00:00:00,2004,Etats-Unis,2,"12,6","28,3"
France 3,L'Arme fatale 3 (L'),2005-01-29 00:00:00,2004,Etats-Unis,5,"11,4","26,5"
France 3,Le Jour le plus long,2005-06-03 00:00:00,2004,Etats-Unis,11,"11,3","30,3"
France 3,L'Effaceur,2005-03-11 00:00:00,2004,Etats-Unis,3,"10,1","22,4"
France 3,Les Pleins Pouvoirs,2005-04-01 00:00:00,2004,Etats-Unis,3,"9,9","21,9"
France 3,Le Fugitif,2005-12-02 00:00:00,2004,Etats-Unis,5,"9,2","21,9"
France 5,Robin des bois,2005-12-30 00:00:00,2004,Etats-Unis,6,"2,1","8,5"
France 5,La Trompette magique,2005-12-20 00:00:00,2004,Etats-Unis,1,"1,8","7,1"
France 5,Babar roi des éléphants,2005-12-23 00:00:00,2004,France/Canada/Allemagne,2,"1,7","7,6"
Arte,Jeremiah Johnson,2005-10-31 00:00:00,2004,Etats-Unis,5,"6,4","15,6"
Arte,Maigret et l'affaire Saint Fiacre,2005-04-08 00:00:00,2004,France,7,"5,8","13,1"
Arte,Razzia sur la chnouf,2005-05-16 00:00:00,2004,France,11,5,12
Arte,Le Diable par la queue,2005-09-19 00:00:00,2004,France/Italie,11,"4,8",11
Arte,Que la fête commence,2005-01-08 00:00:00,2004,France,6,"4,8","10,6"
TF1,Astérix et Obélix : mission Cléopâtre,2005-10-05 00:00:00,2004,France,1,23,"50,2"
TF1,Monsieur Batignole,2005-04-13 00:00:00,2004,France,1,"22,8","51,7"
TF1,Les bronzés font du ski,2005-02-17 00:00:00,2004,France,10,"20,1","41,9"
TF1,Shrek,2005-10-26 00:00:00,2004,Etats-Unis,1,"19,1","38,8"
TF1,Seul au monde,2005-04-25 00:00:00,2004,Etats-Unis,1,"18,7","47,3"
M6,Le Masque de Zorro,2005-11-01 00:00:00,2004,Etats-Unis,2,14,"29,7"
M6,Le Masque de l'araignée,2005-09-06 00:00:00,2004,Etats-Unis,1,"10,2","24,8"
M6,Armageddon,2005-03-08 00:00:00,2004,Etats-Unis,2,10,"24,8"
M6,Les Evadés,2005-11-29 00:00:00,2004,Etats-Unis,4,"9,8",24
M6,Ronin,2005-02-02 00:00:00,2004,Etats-Unis,2,"9,2","21,1"
France 2,Le père Noël est une ordure,2013-12-21 00:00:00,2003,France,9,"14,4","29,8"
France 2,Matrix,2013-05-18 00:00:00,2003,Etats-Unis,1,"14,1","32,8"
France 2,Les Tontons flingueurs,2013-12-02 00:00:00,2003,France,12,"14,1","31,3"
France 2,Un crime au paradis,2013-03-11 00:00:00,2003,France,1,"14,1",30
France 2,Les Visiteurs 2,2013-04-01 00:00:00,2003,France,2,"13,2","29,9"
France 3,Dr Dolittle,2013-10-23 00:00:00,2003,Etats-Unis,2,"12,1","24,3"
France 3,US Marshals,2013-05-22 00:00:00,2003,Etats-Unis,2,"10,5","26,1"
France 3,Le Fabuleux Destin d’Amélie Poulain,2013-12-18 00:00:00,2003,France,1,"10,5","23,8"
France 3,Le Mur de l’Atlantique,2013-03-17 00:00:00,2003,France,14,"9,8","21,8"
France 3,La Ligne verte,2013-06-19 00:00:00,2003,Etats-Unis,1,"9,3","28,1"
France 5,"Balto, chien loup, héros des neiges",2013-12-24 00:00:00,2003,Etats-Unis,1,"2,2","9,9"
France 5,Little Némo au pays de Slumberland,2013-12-31 00:00:00,2003,Japon,1,"1,4","5,9"
France 5,Délits flagrants,2013-08-10 00:00:00,2003,France,2,"0,1","12,5"
France 5,Faits divers,2013-08-12 00:00:00,2003,France,3,"0,1","11,1"
Arte,Les Temps modernes,2013-12-30 00:00:00,2003,Etats-Unis,9,"5,5","12,1"
Arte,Tenue de soirée,2013-05-01 00:00:00,2003,France,5,"4,4","10,4"
Arte,Deux hommes dans la ville,2013-09-28 00:00:00,2003,France,12,"4,3","9,3"
Arte,Les Aventures d’Arsène Lupin,2013-10-19 00:00:00,2003,France,5,"4,1","8,6"
Arte,Les Lumières de la ville,2013-12-29 00:00:00,2003,Etats-Unis,8,"3,9","8,4"
TF1,La vérité si je mens 2,2013-10-07 00:00:00,2003,France,1,"19,9","45,7"
TF1,La Folie des grandeurs,2013-12-28 00:00:00,2003,France/Espagne,13,"18,5","40,7"
TF1,Le Placard,2013-10-14 00:00:00,2003,France,1,"17,9","38,7"
TF1,Mission Impossible 2,2013-10-26 00:00:00,2003,Etats-Unis,1,"17,1","39,6"
TF1,Les Rivières pourpres,2013-03-09 00:00:00,2003,France,1,"16,9","37,6"
M6,Indiana Jones et la dernière croisade,2013-05-05 00:00:00,2003,Etats-Unis,5,"11,8","27,2"
M6,Indiana Jones et le temple maudit,2013-04-21 00:00:00,2003,Etats-Unis,8,"11,6","27,7"
M6,Scènes de crimes,2013-02-03 00:00:00,2003,France,1,"9,8","22,2"
M6,Les Aventuriers de l’Arche perdue,2013-04-14 00:00:00,2003,Etats-Unis,9,"9,7","21,2"
M6,Le 13ème Guerrier,2013-05-26 00:00:00,2003,Etats-Unis,1,"8,9","19,6"
France 2,L’Arme fatale 4,2013-03-10 00:00:00,2002,Etats-Unis,1,"16,3","36,9"
France 2,Speed,2013-04-23 00:00:00,2002,Etats-Unis,3,"14,1","33,3"
France 2,Les Pleins Pouvoirs,2013-11-24 00:00:00,2002,Etats-Unis,2,"13,9","30,8"
France 2,Haute Voltige,2013-11-05 00:00:00,2002,Etats-Unis,1,"13,1","31,1"
France 2,Meurtre à la Maison Blanche,2013-09-03 00:00:00,2002,Etats-Unis,2,"12,4","29,7"
France 3,La vie est belle,2013-01-14 00:00:00,2002,Italie,1,"13,5","30,6"
France 3,L’Effaceur,2013-03-14 00:00:00,2002,Etats-Unis,2,"12,3","28,3"
France 3,Le bonheur est dans le pré,2013-12-05 00:00:00,2002,France,3,"12,2","27,9"
France 3,Le Fugitif,2013-11-28 00:00:00,2002,Etats-Unis,4,"11,2","25,9"
France 3,La Rançon,2013-10-17 00:00:00,2002,Etats-Unis,2,"9,9","23,3"
France 5,Le Peuple singe,2013-11-01 00:00:00,2002,France,5,"1,5","8,3"
France 5,Poucelina,2013-01-03 00:00:00,2002,Etats-Unis,2,"1,4","10,2"
France 5,Le Roi et l’oiseau,2013-01-01 00:00:00,2002,France,3,"1,4","6,8"
France 5,Fifi Brindacier,2013-01-04 00:00:00,2002,Allemagne,1,"1,3",9
France 5,Au bonheur des dames,2013-08-28 00:00:00,2002,France,5,1,"10,8"
Arte,Maigret tend un piège,2013-10-14 00:00:00,2002,France/Italie,9,"4,9","10,3"
Arte,Jeremiah Johnson,2013-03-31 00:00:00,2002,Etats-Unis,4,"4,4","11,7"
Arte,Mon oncle,2013-12-30 00:00:00,2002,France/Italie,5,"4,4","9,9"
Arte,Salomon et la reine de Saba,2013-01-27 00:00:00,2002,Etats-Unis,7,"4,3",10
Arte,La Belle Américaine,2013-05-12 00:00:00,2002,France,9,4,"9,2"
TF1,6 jours 7 nuits,2013-02-17 00:00:00,2002,Etats-Unis,1,"20,7",44
TF1,Taxi 2,2013-10-01 00:00:00,2002,France,1,"19,6","42,4"
TF1,Le Masque de Zorro,2013-04-14 00:00:00,2002,Etats-Unis,1,"19,5","44,7"
TF1,Le Flic de Beverly Hills 3,2013-01-08 00:00:00,2002,Etats-Unis,3,"18,6","40,3"
TF1,Un Indien dans la ville,2013-12-22 00:00:00,2002,France,3,"18,6","39,7"
M6,La vérité si je mens,2013-09-16 00:00:00,2002,France,2,"10,5","25,2"
M6,Le cave se rebiffe,2013-06-16 00:00:00,2002,France/Italie,12,"10,2","30,7"
M6,Jackie Chan dans le Bronx,2013-02-18 00:00:00,2002,Hong Kong,1,10,"20,6"
M6,Les Barbouzes,2013-06-09 00:00:00,2002,France,11,"9,6","25,7"
M6,Ronin,2013-02-25 00:00:00,2002,Etats-Unis,1,"9,1","21,5"
France 2,US Marshals,2002-10-02 00:00:00,2001,Etats-Unis,1,19,"43,7"
France 2,Dr Dolittle,2002-10-30 00:00:00,2001,Etats-Unis,2,"16,2","34,2"
France 2,Les Enfants du marais,2002-09-18 00:00:00,2001,France,2,"14,1","33,7"
France 2,Silverado,2002-01-07 00:00:00,2001,France,4,"13,3","31,3"
France 2,Piège en haute mer,2002-03-06 00:00:00,2001,Etats-Unis,3,"13,2","28,5"
France 3,L'Expert,2002-03-29 00:00:00,2001,Etats-Unis,3,"12,8","29,6"
France 3,Le Gendarme en balade,2002-08-30 00:00:00,2001,France,10,"11,9","29,7"
France 3,Retour vers le futur III,2002-01-04 00:00:00,2001,Etats-Unis,3,"11,5","25,8"
France 3,Le Monde perdu Jurassic Park,2002-04-16 00:00:00,2001,Etats-Unis,1,"11,4","25,5"
France 3,Fortunat,2002-10-15 00:00:00,2001,France/Italie,4,"10,5","24,8"
La Cinquième,Tendre Voyou,2002-01-01 00:00:00,2001,France/Italie,3,2,8
La Cinquième,Le Peuple singe,2002-12-24 00:00:00,2001,France,4,"1,5","7,9"
La Cinquième,Un spécialiste/portrait d'un criminel moderne ,2002-06-18 00:00:00,2001,France,1,"0,4","3,1"
La Cinquième,Planète interdite,2002-01-01 00:00:00,2001,Etats-Unis,7,"0,2","11,8"
Arte,Vénus beauté institut,2002-10-04 00:00:00,2001,France,1,"5,6","12,3"
Arte,Nevada Smith,2002-12-17 00:00:00,2001,Etats-Unis,8,"4,8","11,1"
Arte,Touchez pas au Grisbi,2002-10-07 00:00:00,2001,France,7,"4,6","9,6"
Arte,Les Vikings,2002-11-11 00:00:00,2001,Etats-Unis,4,"4,3","9,3"
Arte,L'Arnaque,2002-10-21 00:00:00,2001,Etats-Unis,5,"4,2","9,5"
TF1,Le Dîner de cons,2002-05-29 00:00:00,2001,France,1,"22,1","50,3"
TF1,Asterix et Obelix contre César,2002-10-23 00:00:00,2001,France,1,"19,9",43
TF1,Les Aventures de Rabbi Jacob,2002-12-30 00:00:00,2001,France,10,"18,6","38,8"
TF1,58 minutes pour vivre,2002-02-25 00:00:00,2001,Etats-Unis,4,"18,5","42,6"
TF1,Le Dernier Samaritain,2002-01-14 00:00:00,2001,Etats-Unis,3,"18,2","40,2"
M6,Le Cerveau,2002-03-18 00:00:00,2001,France/Italie,11,"11,4","27,1"
M6,Bad Boys flics de choc,2002-01-22 00:00:00,2001,Etats-Unis,2,"11,4","26,8"
M6,Money Train,2002-02-05 00:00:00,2001,Etats-Unis,2,"10,7","24,6"
M6,Sens unique,2002-02-26 00:00:00,2001,Etats-Unis,5,"10,6","24,3"
M6,Le Grand Tournoi,2002-02-19 00:00:00,2001,Etats-Unis,2,"9,9","21,3"
France 2,Meurtre à la Maison Blanche,2013-11-28 00:00:00,2000,Etats-Unis,1,"16,8","35,2"
France 2,Le bonheur est dans le pré,2013-10-10 00:00:00,2000,France,2,"16,6","36,2"
France 2,La Vérité si je mens,2013-04-04 00:00:00,2000,France,1,16,"34,3"
France 2,Manon des sources,2013-02-08 00:00:00,2000,France,5,"14,7","34,9"
France 2,La Rançon,2013-11-06 00:00:00,2000,Etats-Unis,1,"14,5","30,9"
France 3,"Les Couloirs du temps, les visiteurs 2",2013-12-07 00:00:00,2000,France,1,"15,2","34,9"
France 3,Le Mur de l’Atlantique,2013-01-20 00:00:00,2000,France,12,"11,1","28,7"
France 3,Mars Attacks,2013-03-02 00:00:00,2000,Etats-Unis,1,"11,1","24,8"
France 3,Commando,2013-10-12 00:00:00,2000,Etats-Unis,7,"10,8","23,3"
France 3,Le Gendarme et les extra-terrestre,2013-07-06 00:00:00,2000,France,7,"10,6","27,2"
La Cinquième,Poisson d’avril,2013-10-02 00:00:00,2000,France,5,"2,5","19,5"
La Cinquième,Tendre poulet,2013-01-03 00:00:00,2000,France,7,"2,4","13,8"
La Cinquième,Le Tonnerre de dieu,2013-10-16 00:00:00,2000,France/All./It.,5,"2,3","16,2"
La Cinquième,Coup de foudre,2013-10-30 00:00:00,2000,France,7,2,"12,4"
La Cinquième,Les Portes de la nuit,2013-01-24 00:00:00,2000,France,9,"1,9","13,3"
Arte,Marius et Jeannette,2013-05-01 00:00:00,2000,France,1,"7,3","17,7"
Arte,Out of Africa,2013-01-02 00:00:00,2000,Etats-Unis,5,"5,2","12,8"
Arte,Le Maître des îles,2013-09-24 00:00:00,2000,Etats-Unis,2,5,"12,6"
Arte,Chérie je me sens rajeunir,2013-01-16 00:00:00,2000,Etats-Unis,7,"4,6","10,3"
Arte,French cancan,2013-11-05 00:00:00,2000,France/Italie,11,"4,5","9,3"
TF1,Taxi,2013-09-26 00:00:00,2000,France,1,"22,8","47,3"
TF1,Independence Day,2013-02-20 00:00:00,2000,Etats-Unis,1,"20,9","48,8"
TF1,Les bronzés font du ski,2013-01-18 00:00:00,2000,France,8,"20,8","47,9"
TF1,Le Pic de Dante,2013-10-08 00:00:00,2000,Etats-Unis,1,"19,5","42,4"
TF1,Le Pari,2013-03-28 00:00:00,2000,France,1,"19,5","41,1"
M6,Le Maître de guerre,2013-11-27 00:00:00,2000,Etats-Unis,4,"10,9","26,8"
M6,Risque maximum,2013-03-27 00:00:00,2000,Etats-Unis,1,"10,4","23,4"
M6,Breakdown,2013-11-13 00:00:00,2000,Etats-Unis,1,"9,4","20,9"
M6,Les Evadés,2013-03-13 00:00:00,2000,Etats-Unis,2,"9,1","23,7"
M6,Blow Away,2013-04-03 00:00:00,2000,Etats-Unis,2,9,"21,3"
France 2,La grande vadrouille,2013-12-26 00:00:00,1999,France,12,"17,1","39,8"
France 2,Juste cause,2013-12-12 00:00:00,1999,Etats-Unis,1,"16,3","35,1"
France 2,Piège de cristal,2013-03-09 00:00:00,1999,Etats-Unis,4,15,"34,6"
France 2,Impitoyable,2013-02-28 00:00:00,1999,Etats-Unis,2,"14,2","33,4"
France 2,Crocodile Dundee 2,2013-09-28 00:00:00,1999,Australie,3,14,"31,2"
France 3,Les Grandes gueules,2013-03-22 00:00:00,1999,France,8,"13,6","33,6"
France 3,L'Expert,2013-12-02 00:00:00,1999,Etats-Unis,2,"12,1","28,3"
France 3,Assassins,2013-03-08 00:00:00,1999,Etats-Unis,1,"11,5","27,3"
France 3,Le Grand restaurant,2013-12-27 00:00:00,1999,France,12,"11,4","26,6"
France 3,Cobra,2013-05-17 00:00:00,1999,Etats-Unis,4,11,24
La Cinquième,La Tulipe noire,1er janvier,1999,France,13,"2,7","13,8"
La Cinquième,Les Trois mousquetaires,2013-04-19 00:00:00,1999,France,6,"2,3","18,4"
La Cinquième,Le Gorille vous salue bien,2013-02-22 00:00:00,1999,France,8,"2,3","14,7"
La Cinquième,Allez France,2013-02-15 00:00:00,1999,France,7,"2,3","13,1"
La Cinquième,Flic Story,2013-04-26 00:00:00,1999,France,8,"2,1","17,2"
Arte,Quai des orfèvres,2013-01-10 00:00:00,1999,France,8,"4,9","10,1"
Arte,Little Big Man,2013-04-25 00:00:00,1999,Etats-Unis,7,"4,5","11,4"
Arte,Salomon et la reine de Saba,2013-11-07 00:00:00,1999,Etats-Unis,5,"4,4","9,6"
Arte,Les Compagnons de la nouba,2013-12-20 00:00:00,1999,Etats-Unis,4,"4,3",9
Arte,Les Grandes familles,2013-04-11 00:00:00,1999,France,8,"4,2","9,1"
TF1,Pretty Woman,2013-02-21 00:00:00,1999,Etats-Unis,3,"21,8","47,3"
TF1,Le Fugitif,2013-11-21 00:00:00,1999,Etats-Unis,2,"21,5","47,8"
TF1,Les Visiteurs,2013-03-16 00:00:00,1999,France,2,"20,3","47,8"
TF1,Didier,2013-05-18 00:00:00,1999,France,1,"19,9","48,1"
TF1,Inspecteur La Bavure,2013-01-12 00:00:00,1999,France,8,"19,8","44,1"
M6,Corrina Corrina,2013-01-11 00:00:00,1999,Etats-Unis,1,"12,1","27,3"
M6,Turner et Hooch,2013-02-28 00:00:00,1999,Etats-Unis,3,"11,6","25,4"
M6,La Mutante,2013-03-29 00:00:00,1999,Etats-Unis,1,"9,8","22,3"
M6,Opération dragon,2013-02-15 00:00:00,1999,Etats-Unis,5,"9,8","20,9"
M6,Le Boulanger de Valorgue,2013-01-21 00:00:00,1999,France,6,"9,1","22,6"
